OpenTime,OpeningPx,HighestPx,LowestPx,ClosingPx,BaseVolume,QuotedVolume,Count
2020-1-1 0:00,7195,7225.62,7186.77,7211.49,991.617726,7153008.845,11281
2020-1-1 1:00,7212.45,7213.56,7151,7168.12,1614.277285,11591594.57,14815
2020-1-1 2:00,7167.72,7174.04,7145.01,7168.86,1288.451914,9220725.553,11226
2020-1-1 3:00,7169.32,7185,7156.85,7173.32,763.625618,5476270.848,8724
2020-1-1 4:00,7173.75,7187.89,7165.1,7176.41,508.304012,3646460.188,8411
2020-1-1 5:00,7176.51,7188.93,7171.01,7186.19,410.27669,2946479.051,6671
2020-1-1 6:00,7185.92,7208.41,7181.78,7200.48,651.161077,4684235.225,7997
2020-1-1 7:00,7200.52,7206.29,7185.76,7195.23,521.978397,3755763.6,6659
2020-1-1 8:00,7195.24,7196.25,7175.46,7177.02,511.814901,3675856.579,7640
2020-1-1 9:00,7176.47,7230,7175.71,7216.27,883.052603,6365952.541,9033
2020-1-1 10:00,7215.52,7244.87,7211.41,7242.85,655.156809,4736719.388,7466
2020-1-1 11:00,7242.66,7245,7220,7225.01,783.724867,5667367.293,8337
2020-1-1 12:00,7225,7230,7215.03,7217.27,467.812578,3379093.85,5896
2020-1-1 13:00,7217.26,7229.76,7216.65,7224.21,344.670596,2489507.247,6529
2020-1-1 14:00,7224.24,7236.27,7221.51,7225.62,621.467023,4493048.246,9718
2020-1-1 15:00,7225.88,7232.94,7199.11,7209.83,627.344854,4528532.933,7848
2020-1-1 16:00,7209.83,7210,7180,7200.64,915.545974,6584766.369,8847
2020-1-1 17:00,7200.29,7210.51,7188,7188.77,636.386102,4580279.614,7177
2020-1-1 18:00,7189.07,7210,7185.2,7202,537.762804,3872434.239,6417
2020-1-1 19:00,7202.01,7237.73,7188.61,7197.2,1076.959481,7769838.368,11066
2020-1-1 20:00,7197.2,7233.33,7196.15,7225.59,868.75358,6269445.539,9402
2020-1-1 21:00,7225.84,7231.89,7212.88,7221.2,612.180902,4421321.607,7240
2020-1-1 22:00,7221.17,7234.97,7208.17,7221.43,617.714185,4461596.137,8130
2020-1-1 23:00,7221.6,7255,7218.29,7234.19,1393.888792,10083196.38,11777
2020-1-2 0:00,7234.2,7246.42,7214,7245.37,881.93278,6373549.307,9499
2020-1-2 1:00,7244.34,7249.99,7224.92,7236.83,1069.210567,7740371.194,9809
2020-1-2 2:00,7237.02,7246.72,7225.17,7240.67,611.693307,4426678.393,7712
2020-1-2 3:00,7240.8,7241,7225.49,7229.48,417.746637,3021175.275,5857
2020-1-2 4:00,7229.48,7242.98,7224.68,7236.73,391.834174,2834515.145,5465
2020-1-2 5:00,7237.26,7242.75,7227,7233.17,285.454078,2064937.494,5114
2020-1-2 6:00,7233.32,7234.49,7186,7197.99,769.030411,5542964.535,10399
2020-1-2 7:00,7197.62,7204.17,7175.15,7200.85,811.25016,5831304.444,7632
2020-1-2 8:00,7200.77,7212.5,7185.46,7211.02,391.352377,2817911.989,5470
2020-1-2 9:00,7211.04,7211.16,7185.11,7190.99,402.660139,2897039.581,5929
2020-1-2 10:00,7190.99,7191,7155.35,7169.02,1387.377886,9943525.166,14716
2020-1-2 11:00,7169.04,7169.06,7120.37,7129.61,1557.96443,11131079.15,15206
2020-1-2 12:00,7129.25,7161,7116.7,7142.21,1252.447877,8947150.493,12565
2020-1-2 13:00,7142.61,7152.05,7126.93,7138.93,569.50899,4066462.769,6580
2020-1-2 14:00,7138.93,7149.02,7121.43,7135.97,687.600665,4908674.727,7669
2020-1-2 15:00,7136.04,7140.63,7105,7110.57,1548.403823,11023285.85,13939
2020-1-2 16:00,7110.98,7157.48,7109.11,7154.36,1114.825128,7958329.31,11622
2020-1-2 17:00,7153.57,7165,7135.36,7162.01,840.001328,6004950.122,8198
2020-1-2 18:00,7162.18,7180,7153.33,7161.83,1446.219984,10364146.5,13126
2020-1-2 19:00,7161.89,7168.67,7139.03,7139.79,761.15657,5444262.39,8556
2020-1-2 20:00,7139.73,7163.4,7139.03,7158.29,794.030497,5679917.26,8754
2020-1-2 21:00,7158.86,7163.35,7107.43,7131.15,1566.280693,11164418.96,13621
2020-1-2 22:00,7131.18,7157.1,7122.34,7135.59,956.300925,6824754.436,10776
2020-1-2 23:00,7135.59,7152,7120,7130.98,862.429718,6152565.71,8782
2020-1-3 0:00,7130.37,7146.85,7020,7052.32,3604.474152,25521442.63,27013
2020-1-3 1:00,7052.32,7053.09,6924.74,6970.04,6183.82554,43147556.9,45957
2020-1-3 2:00,6970.04,6989.68,6949.96,6974.02,1513.597939,10548349.68,13965
2020-1-3 3:00,6974.02,6995,6960,6983.27,1397.130602,9750502.505,14642
2020-1-3 4:00,6982.63,6983.22,6941.27,6948.49,1138.646334,7926144.84,10215
2020-1-3 5:00,6948.16,6985,6946.2,6977.73,665.856715,4638526.409,8036
2020-1-3 6:00,6977.55,6978.24,6963.02,6974.8,568.324029,3961003.445,8665
2020-1-3 7:00,6974.8,6974.8,6950,6965.71,741.067591,5160340.486,8665
2020-1-3 8:00,6965.49,6966.47,6912.88,6937,1106.732043,7682684.252,11910
2020-1-3 9:00,6937,6946.07,6878.19,6888.85,2402.581684,16598356.35,19122
2020-1-3 10:00,6888.26,6966.8,6871.04,6956.88,2869.993553,19890221.8,22447
2020-1-3 11:00,6957.66,6966.36,6940,6952.04,1246.589508,8665052.187,10323
2020-1-3 12:00,6952.04,7264.71,6948.64,7210.19,9560.897697,68233808.8,58889
2020-1-3 13:00,7210.2,7249,7168.48,7220.47,3575.770965,25747383.98,23043
2020-1-3 14:00,7220.49,7225,7190.14,7202.22,2075.25916,14952700.82,15059
2020-1-3 15:00,7202.06,7232,7185.04,7203.21,2185.376884,15764122.99,15969
2020-1-3 16:00,7202.28,7297.29,7202.28,7260.6,3976.534509,28847521.62,28749
2020-1-3 17:00,7260.64,7358.88,7256.56,7348.42,5469.030632,39980889,43411
2020-1-3 18:00,7349.3,7371.92,7281.3,7312.25,3924.462414,28761054.21,28443
2020-1-3 19:00,7312.26,7346,7306.61,7340.46,1826.857466,13387065.43,15185
2020-1-3 20:00,7340.46,7350.19,7303.14,7322.78,1717.22262,12589082.2,16237
2020-1-3 21:00,7324.1,7380,7311.59,7348.87,1906.468998,13993594.38,17141
2020-1-3 22:00,7348.36,7362.31,7229.3,7254.73,4583.643119,33344264.97,29226
2020-1-3 23:00,7255.49,7322.44,7252.48,7320.18,2371.650792,17278237.82,19457
2020-1-4 0:00,7320.17,7405,7293.1,7386.03,5852.326934,43085512.32,35462
2020-1-4 1:00,7388.21,7403.2,7335.21,7355.26,2201.223063,16208977.14,20452
2020-1-4 2:00,7355.23,7369.47,7330.32,7342.96,1422.531602,10452057.81,12260
2020-1-4 3:00,7342.95,7352.33,7280,7343.08,2259.002878,16538679.11,18046
2020-1-4 4:00,7343.62,7361,7297.01,7316.99,1546.013182,11329963.77,14968
2020-1-4 5:00,7317.01,7335,7262.68,7283,1227.929145,8971337.085,13256
2020-1-4 6:00,7281.69,7320.54,7260.01,7300.56,1407.545265,10255827.31,16357
2020-1-4 7:00,7301.32,7346.08,7291.75,7344.96,1712.856338,12540187.59,14442
2020-1-4 8:00,7345,7350,7289.98,7302.24,1240.406484,9078998.362,12819
2020-1-4 9:00,7304.96,7312.58,7280.85,7309.16,821.321239,5995763.763,9449
2020-1-4 10:00,7308.71,7328.99,7296.18,7327.83,868.281715,6347480.77,8757
2020-1-4 11:00,7328.21,7339.69,7318.56,7333.11,763.775397,5598498.151,9039
2020-1-4 12:00,7333.14,7338.46,7312.65,7334.86,691.833205,5068965.034,7936
2020-1-4 13:00,7334.59,7369.28,7325,7344.69,1306.738785,9599549.394,11322
2020-1-4 14:00,7344.7,7367.88,7340,7354.96,1168.097036,8588833.523,9966
2020-1-4 15:00,7354.95,7363.63,7327.32,7348.11,1352.880865,9937643,12154
2020-1-4 16:00,7348.04,7365,7330,7346.59,1272.743225,9349986.415,10447
2020-1-4 17:00,7346.4,7369.18,7339.28,7363.88,1084.110633,7969046.517,10286
2020-1-4 18:00,7364.32,7369.63,7304.36,7318.3,1807.551552,13285643.39,13744
2020-1-4 19:00,7318.15,7339.27,7302.1,7336.45,1520.454655,11137558.09,12378
2020-1-4 20:00,7336.75,7339.58,7305,7312.89,1131.422667,8280307.378,10870
2020-1-4 21:00,7312.79,7326.49,7291,7303.88,1549.128326,11319379.89,12399
2020-1-4 22:00,7303.72,7323.74,7296.44,7316.72,874.231693,6392383.495,10447
2020-1-4 23:00,7315.51,7332,7305,7318.99,870.0506,6368539.052,9712
2020-1-5 0:00,7318.98,7323.26,7297.91,7307.11,1043.417942,7626119.396,10912
2020-1-5 1:00,7308,7352,7305,7351.99,1237.984296,9073546.24,11219
2020-1-5 2:00,7351.36,7404,7272.21,7306.92,4110.024469,30174172.57,28800
2020-1-5 3:00,7306.6,7353.84,7283.01,7334.83,1966.929401,14396196.39,17332
2020-1-5 4:00,7334.89,7352.64,7310.67,7341.06,1433.864061,10520647.67,14270
2020-1-5 5:00,7340.9,7367.31,7330.72,7350.68,869.007514,6388749.2,10519
2020-1-5 6:00,7350.72,7359.7,7342.67,7350.24,474.926109,3490739.053,7232
2020-1-5 7:00,7350.05,7363,7328.9,7354.11,528.793108,3885494.198,7361
2020-1-5 8:00,7354.19,7393,7354.11,7373.48,1432.35544,10563344.57,14037
2020-1-5 9:00,7373.43,7481.87,7373.43,7459.18,6394.85574,47589392.48,41542
2020-1-5 10:00,7459.91,7482.87,7432.79,7443.79,2038.01579,15193162.69,16293
2020-1-5 11:00,7443.92,7478,7439.33,7475.99,1446.222876,10788460.71,10742
2020-1-5 12:00,7476,7495,7444,7457.14,1859.909467,13891219.78,13732
2020-1-5 13:00,7457.18,7470,7444,7459.12,952.444318,7102459.032,9012
2020-1-5 14:00,7458.51,7481.25,7437.4,7457.5,1166.464289,8698784.192,9663
2020-1-5 15:00,7457.83,7470.36,7442,7463.63,888.087854,6620622.053,8625
2020-1-5 16:00,7463.64,7472,7410,7430.05,1595.878334,11873005.15,13828
2020-1-5 17:00,7430,7436.84,7400,7427.74,2072.537095,15374755.31,14274
2020-1-5 18:00,7427.7,7432.28,7403.21,7415.12,995.14421,7381567.112,9178
2020-1-5 19:00,7415.1,7440,7410,7422.33,1001.517619,7437451.929,10279
2020-1-5 20:00,7422.27,7460.46,7421.93,7457.01,1079.561263,8035656.553,11542
2020-1-5 21:00,7457.79,7458,7415,7431.15,1337.571084,9948778.236,12377
2020-1-5 22:00,7431.16,7444.73,7425,7431.82,831.78756,6186421.456,10274
2020-1-5 23:00,7431.71,7476.31,7430.99,7468.42,1839.988518,13720484.22,18706
2020-1-6 0:00,7467.91,7484,7450,7461.38,1764.362509,13176482.89,15674
2020-1-6 1:00,7461.26,7470.76,7445.15,7464.65,904.275876,6746680.142,10630
2020-1-6 2:00,7464.62,7468.87,7421.77,7438.72,1226.760244,9128520.22,12491
2020-1-6 3:00,7439.02,7449.69,7427.1,7444.14,952.37598,7086228.448,10026
2020-1-6 4:00,7444.71,7445,7426,7431.6,687.771423,5113632.965,7435
2020-1-6 5:00,7431.01,7431.53,7361.01,7368.52,2225.194358,16458207.43,17765
2020-1-6 6:00,7367.62,7385.65,7318,7355.73,2249.586037,16533005.58,18767
2020-1-6 7:00,7355.73,7363.35,7321,7358.75,1388.41772,10200360.64,12317
2020-1-6 8:00,7357.64,7384.72,7346.76,7378.75,1358.867787,10006650.48,10399
2020-1-6 9:00,7378.97,7426.82,7368.55,7423.5,1630.227541,12048066.49,14099
2020-1-6 10:00,7423.06,7562,7421.64,7551.44,5819.256972,43663709.11,38256
2020-1-6 11:00,7551.47,7580,7486.85,7540.9,4769.906356,35939688.37,27817
2020-1-6 12:00,7540.9,7554.61,7516.06,7529.52,1554.582461,11710943.82,13475
2020-1-6 13:00,7529.52,7541.55,7496,7532.85,1472.91993,11073632.01,12768
2020-1-6 14:00,7532.85,7537.53,7510.99,7520,873.32937,6569908.166,9507
2020-1-6 15:00,7520,7527.27,7505.57,7507.91,921.886394,6931555.593,9159
2020-1-6 16:00,7508.18,7551.68,7507.39,7547.55,1690.857798,12736985.42,14328
2020-1-6 17:00,7547.88,7553,7516.51,7550.78,2074.105876,15626240.93,18687
2020-1-6 18:00,7550.84,7576.68,7535.64,7561.22,1912.728693,14444524.61,18543
2020-1-6 19:00,7561.27,7582.27,7526.88,7544.72,2149.635226,16235629.11,19890
2020-1-6 20:00,7544.72,7566.24,7535,7557.42,1484.613594,11210567.44,12884
2020-1-6 21:00,7557.77,7622,7465.44,7528.64,3698.140842,27922946.22,28344
2020-1-6 22:00,7528.59,7558.45,7505.02,7547.93,2383.745611,17962663.18,19285
2020-1-6 23:00,7548.1,7553.28,7516.34,7519.99,1644.393877,12387650.46,13550
2020-1-7 0:00,7519.05,7546.08,7509.43,7529.24,1626.355417,12248009,15654
2020-1-7 1:00,7529.01,7561,7526.91,7558.48,1102.998522,8326795.81,12439
2020-1-7 2:00,7558.78,7560,7525.96,7533,910.967306,6870408.264,10347
2020-1-7 3:00,7532.5,7551.71,7524,7539.9,863.252634,6506806.859,10935
2020-1-7 4:00,7539.74,7557.99,7534.9,7551.25,978.342912,7380946.735,11695
2020-1-7 5:00,7551.24,7608,7547.56,7578.42,2101.577667,15931490.17,19607
2020-1-7 6:00,7578.42,7752,7574.39,7712.63,6546.730323,50288414.24,52828
2020-1-7 7:00,7712.58,7795.34,7690.7,7758,5066.272207,39306248.74,35441
2020-1-7 8:00,7758.9,8000,7758.29,7888.42,12714.83071,100431489.8,82946
2020-1-7 9:00,7889.64,7919.99,7866.01,7905.67,3784.606696,29871916.67,24795
2020-1-7 10:00,7905.67,7940,7892.32,7896.2,2658.470846,21044270.04,18811
2020-1-7 11:00,7896.08,7916.94,7885.75,7894.9,1811.52833,14315835.96,15011
2020-1-7 12:00,7894.71,7905.5,7821,7840.83,3265.389556,25677451.54,23077
2020-1-7 13:00,7839.75,7882.56,7826.63,7869.33,1749.120728,13743573.72,16177
2020-1-7 14:00,7869.29,7876,7851.26,7872.91,1034.371143,8133764.886,11274
2020-1-7 15:00,7873.05,7896.72,7857.53,7883.37,1730.807736,13631073.6,14998
2020-1-7 16:00,7883.11,7904.72,7868,7883.97,2060.945511,16256413.08,17390
2020-1-7 17:00,7884.32,7886.17,7855,7856.26,1266.181976,9967012.272,11360
2020-1-7 18:00,7856.26,7889.78,7856.15,7889.24,1164.566425,9168200.238,11913
2020-1-7 19:00,7888.12,7965,7881.69,7895.14,4207.107584,33336242.05,29610
2020-1-7 20:00,7895.13,7915.77,7840,7869.05,3167.803362,24958767.24,25794
2020-1-7 21:00,7869.02,7869.03,7810.73,7847.99,2935.85674,23010639.93,23806
2020-1-7 22:00,7847.99,7884.59,7837.26,7838.8,2419.777007,19024039.67,18443
2020-1-7 23:00,7841.16,7847.99,7740.29,7764.59,5292.202151,41233550.63,36447
2020-1-8 0:00,7764.04,7940.12,7723.71,7912.18,6410.882075,50397337.57,39822
2020-1-8 1:00,7912.18,7952.05,7878.01,7938.33,3293.006137,26090371.76,25516
2020-1-8 2:00,7937.88,8137,7919.22,8037.69,9327.807487,75055155.95,63271
2020-1-8 3:00,8038.54,8111.45,8032.39,8073.69,4283.208684,34595341.22,33612
2020-1-8 4:00,8073.69,8175.01,8041.28,8162.66,4404.727667,35743064.47,33702
2020-1-8 5:00,8162.57,8188,7975.74,8016.44,5116.55768,41369148.86,38918
2020-1-8 6:00,8016.43,8067.06,7945.72,8049.55,3088.53339,24759610.16,31418
2020-1-8 7:00,8049.83,8207.68,8020.7,8145.28,3983.395044,32388519.84,37204
2020-1-8 8:00,8145.92,8455,8142,8431.82,12579.62806,104742900.4,86656
2020-1-8 9:00,8430.53,8448.14,8328.89,8370.92,8384.945558,70341465.08,55444
2020-1-8 10:00,8370.93,8422,8256.74,8278.59,4558.246276,38042025.79,35400
2020-1-8 11:00,8278.07,8344,8244.93,8300.34,4359.947687,36152593.44,36939
2020-1-8 12:00,8300.34,8355.87,8288,8344.63,2575.222396,21432265.58,23179
2020-1-8 13:00,8343.92,8377,8307.85,8334.77,2664.277869,22238879.91,23020
2020-1-8 14:00,8334.76,8367.61,8319,8339.13,1731.943454,14440003.99,18579
2020-1-8 15:00,8339.14,8347.99,8277.21,8297.26,2788.142801,23173043.03,22508
2020-1-8 16:00,8297.27,8329.09,8264.86,8312.04,2508.727051,20816132.23,19147
2020-1-8 17:00,8312.05,8321.83,8276,8297.21,2091.834391,17358734.18,18451
2020-1-8 18:00,8296.98,8359,8284.19,8326.98,2380.674785,19840585.18,21206
2020-1-8 19:00,8327.06,8370,8325.03,8332.47,2034.529797,16984106.12,17716
2020-1-8 20:00,8332.2,8347.33,8276,8286.16,2426.854154,20173222.93,23169
2020-1-8 21:00,8285.92,8418.61,8215.2,8384.99,7456.82961,62127675.09,52403
2020-1-8 22:00,8384.99,8385,8184,8310.98,6554.98078,54359887.65,44270
2020-1-8 23:00,8310.98,8359,8237.36,8305.97,3993.008669,33129539.69,31375
2020-1-9 0:00,8306.09,8335.79,8050,8115,12758.45028,104258067.8,75175
2020-1-9 1:00,8115,8123.98,8010,8077.68,7266.047229,58605948.4,46466
2020-1-9 2:00,8077.68,8094.93,8035.01,8053.7,2950.762774,23798868.85,22374
2020-1-9 3:00,8053.7,8069.73,7963.05,7963.35,3758.461889,30120249.07,28964
2020-1-9 4:00,7963.56,8060.86,7870,8046.03,8887.842817,70696910.52,55696
2020-1-9 5:00,8046.42,8048.66,7957.55,8016.06,3140.073055,25146586.93,23686
2020-1-9 6:00,8017.36,8080,7988.58,8076.13,2119.902017,17019145.64,22255
2020-1-9 7:00,8076.13,8125.57,8023.55,8055.98,2651.309243,21411395.14,26297
2020-1-9 8:00,8054.72,8055.96,7928,7956.55,3517.43095,28040174.77,28439
2020-1-9 9:00,7956.88,8037.37,7950,8004.8,2413.123473,19295740.87,17516
2020-1-9 10:00,8004.05,8026.01,7980,7982.75,1579.537464,12636728.76,12199
2020-1-9 11:00,7983.09,7993.46,7935.56,7954.72,2480.168472,19754601.95,20950
2020-1-9 12:00,7954.96,7978.31,7928,7966.85,2053.928386,16338938.48,15335
2020-1-9 13:00,7966.75,7966.75,7925.68,7941.83,1404.270001,11158331.81,12641
2020-1-9 14:00,7941.99,7951.68,7896,7908.48,2068.18413,16383239.27,17323
2020-1-9 15:00,7908.71,7976.67,7903.4,7949.84,2449.538328,19465721.08,19005
2020-1-9 16:00,7949.57,7955.83,7909.3,7933.1,1641.494387,13019506.94,13141
2020-1-9 17:00,7932.51,7932.94,7864.24,7872.35,3408.741356,26896186.13,24194
2020-1-9 18:00,7872.36,7934.78,7852.01,7896.38,2923.998132,23096179.41,21531
2020-1-9 19:00,7895.56,7901.99,7855,7878.56,1911.857856,15052048.7,15359
2020-1-9 20:00,7878.02,7917.68,7871,7900.91,2162.941372,17073381.6,16473
2020-1-9 21:00,7901.49,7945,7891.43,7897.52,2859.442366,22648058.48,20196
2020-1-9 22:00,7897.54,7919.59,7875.55,7885.5,1887.759463,14903473.76,14910
2020-1-9 23:00,7885.5,7930,7882.75,7907.05,1555.442519,12298337.58,12905
2020-1-10 0:00,7907.05,7920.01,7805.01,7818.15,4386.286631,34399296.19,28198
2020-1-10 1:00,7818.15,7846,7778,7798.6,3990.175129,31143685.35,25788
2020-1-10 2:00,7798.23,7832.13,7788.68,7810.64,1529.030453,11941507.63,13082
2020-1-10 3:00,7810.68,7957.48,7810.3,7917.54,3465.438657,27340710.48,25694
2020-1-10 4:00,7917.55,8000,7805,7818.3,6732.412789,53314922.07,41315
2020-1-10 5:00,7819.97,7854.14,7750,7789.96,4555.024481,35530139.72,31453
2020-1-10 6:00,7789.99,7873.12,7788.78,7811.31,1877.380286,14691653.13,16234
2020-1-10 7:00,7811.31,7835,7790.01,7817.76,1385.912749,10835686.32,14919
2020-1-10 8:00,7817.74,7854.06,7811.05,7820.01,1276.755793,10004257.25,14262
2020-1-10 9:00,7820.25,7841.57,7786.12,7804.99,1249.569649,9758355.747,11823
2020-1-10 10:00,7804.99,7825,7793.34,7803.68,1004.334531,7845866.462,10452
2020-1-10 11:00,7803.68,7825,7770,7818.02,1415.752784,11044376.39,13028
2020-1-10 12:00,7818.06,7819.84,7768.4,7795.3,1669.78936,13008543.73,12935
2020-1-10 13:00,7795.33,7797.95,7735,7748.86,2146.933344,16671260.51,15226
2020-1-10 14:00,7748,7786.13,7711.76,7748.64,2963.811973,22962439.94,20362
2020-1-10 15:00,7747.25,7757.38,7725.77,7752.98,1815.165345,14053483.98,13220
2020-1-10 16:00,7753.05,7754.36,7680,7706.53,4208.967256,32453494.85,25463
2020-1-10 17:00,7706.52,7750,7691.91,7716.47,2842.868735,21961748.88,18207
2020-1-10 18:00,7716.02,7788,7672,7771.87,3772.539304,29208815.9,26602
2020-1-10 19:00,7772.12,7854.44,7766.93,7841.69,5366.335557,41944090.18,35058
2020-1-10 20:00,7841.03,7899.98,7811,7893.98,4174.80608,32807919.75,28549
2020-1-10 21:00,7893.98,7944,7862.31,7870.4,4142.505896,32760165.31,27960
2020-1-10 22:00,7870.7,7982.85,7850.01,7978.65,4262.687889,33809667.79,31306
2020-1-10 23:00,7978.65,8086.85,7945.44,8066.6,7367.250672,59184961.14,46907
2020-1-11 0:00,8067.5,8140.11,7928.94,7952.65,8107.578673,65110539.9,50606
2020-1-11 1:00,7952.23,7979,7909.98,7966.3,3426.043673,27197198.09,26170
2020-1-11 2:00,7966.3,8113.53,7966.3,8022.16,6172.791013,49707933.39,48172
2020-1-11 3:00,8022.15,8122,7964.01,8059.49,5212.524366,41978977.19,38219
2020-1-11 4:00,8058.05,8100,8039.27,8073.16,2511.935531,20285586.65,20850
2020-1-11 5:00,8074,8135.21,8006.65,8049.99,2919.79654,23593461.95,25181
2020-1-11 6:00,8048.24,8101.86,7981.59,8090.13,1946.832887,15664895.72,21548
2020-1-11 7:00,8090.13,8199,8064.64,8197.02,2429.200597,19756179.69,23995
2020-1-11 8:00,8198.86,8200,8119.75,8168.92,2971.522168,24261681.75,20783
2020-1-11 9:00,8168.39,8253.26,8165.16,8204.86,3211.743194,26387684.55,24250
2020-1-11 10:00,8204.84,8217.41,8155.02,8206.19,2134.580068,17476053.5,18627
2020-1-11 11:00,8206,8207.81,8125.09,8158.49,1711.758967,13974578.65,14912
2020-1-11 12:00,8158.83,8179.94,8101,8117.82,1445.957883,11758196.45,14955
2020-1-11 13:00,8118.4,8118.4,8044.65,8083.41,2285.705846,18452400.61,20481
2020-1-11 14:00,8083.41,8128.98,8055.71,8124.99,1745.207418,14131468.6,15588
2020-1-11 15:00,8124.99,8150,8061.71,8074.18,1976.070507,16008170.66,16702
2020-1-11 16:00,8074.17,8096.87,8037,8052.96,2479.712213,20007311.75,19458
2020-1-11 17:00,8052.96,8129.97,8050.83,8114.22,1672.797787,13547149.29,16999
2020-1-11 18:00,8114.2,8117.03,8042.89,8054.03,1477.913509,11936019.81,15550
2020-1-11 19:00,8054.03,8074.26,8010,8045.95,2106.394416,16941425.44,19374
2020-1-11 20:00,8045.89,8068,8018.41,8061.95,1788.46524,14387716.05,14510
2020-1-11 21:00,8061.93,8102.56,8045.01,8090.02,1952.326847,15768025.25,17947
2020-1-11 22:00,8090.73,8135,8050,8053.75,2019.034562,16327969.8,17204
2020-1-11 23:00,8054,8106.65,8053.08,8099.73,1461.322326,11809497.63,15194
2020-1-12 0:00,8099.16,8180.7,8070,8169.46,3939.308813,32051187.31,29181
2020-1-12 1:00,8168.35,8221.55,8150,8160.56,3232.766889,26450644.3,25665
2020-1-12 2:00,8160,8189,8136.68,8169.14,1586.219348,12942449.45,16490
2020-1-12 3:00,8169.64,8179.96,8137.27,8151.78,1306.429898,10654050.2,14213
2020-1-12 4:00,8151.77,8189.49,8140.98,8161.81,1152.143371,9406132.91,14232
2020-1-12 5:00,8161.81,8286.34,8060.25,8105,4403.099606,35994867.21,37067
2020-1-12 6:00,8106.12,8139.69,8030,8082.57,3727.441848,30075812.7,29149
2020-1-12 7:00,8082.58,8082.58,8003.16,8020.01,3022.109943,24283855.69,20600
2020-1-12 8:00,8020.01,8080,7960,8060.89,4003.350255,32067771.54,26542
2020-1-12 9:00,8060.24,8089.97,8036.13,8065.53,1073.779611,8659722.488,11355
2020-1-12 10:00,8065.63,8108,8052.88,8095,1248.587062,10091540.01,13000
2020-1-12 11:00,8095,8110.92,8065.62,8091.33,963.637569,7793830.622,11411
2020-1-12 12:00,8090.7,8105,8071.2,8073.79,711.211749,5752239.409,9680
2020-1-12 13:00,8073.03,8110.92,8070.98,8106.05,997.127263,8070105.313,9827
2020-1-12 14:00,8105.96,8153.84,8080.01,8083.84,2509.947391,20388875.47,20752
2020-1-12 15:00,8083.43,8110,8080.45,8097.51,867.095068,7019742.459,10579
2020-1-12 16:00,8097.51,8144.72,8080.01,8140.59,1564.077267,12687599.47,15430
2020-1-12 17:00,8138.71,8164.08,8118,8137.5,1733.24415,14110543.08,15538
2020-1-12 18:00,8137.49,8140.87,8095.72,8122.12,1437.283282,11667966.09,14847
2020-1-12 19:00,8120.87,8130.5,8103.17,8114.08,867.374202,7040657.461,11217
2020-1-12 20:00,8114.08,8155.77,8113.11,8132.19,1826.516481,14855135.23,15838
2020-1-12 21:00,8132.19,8170.1,8122.09,8165,1509.356687,12293980.23,15232
2020-1-12 22:00,8165.08,8185,8127.79,8137.17,2027.452023,16534814.55,17554
2020-1-12 23:00,8137.64,8171,8137.28,8152.7,1232.987263,10058802.54,14050
2020-1-13 0:00,8152.63,8175,8100,8101.98,1921.573971,15633142.89,18258
2020-1-13 1:00,8101.02,8197,8072,8101.47,4321.62153,35107582.74,33257
2020-1-13 2:00,8101.47,8129.68,8085,8119.31,1596.985116,12951847.96,12398
2020-1-13 3:00,8119.91,8160.42,8119.32,8132.01,1572.61611,12802811.98,12225
2020-1-13 4:00,8131.4,8152.56,8128.58,8138.74,827.587843,6737084.38,8219
2020-1-13 5:00,8138.76,8145.98,8091.22,8102.32,700.412221,5692021.374,8152
2020-1-13 6:00,8102.21,8168.78,8100.44,8159.3,1229.957837,10006438.94,12085
2020-1-13 7:00,8159.91,8185,8134.51,8184.98,1387.712385,11327664.24,13216
2020-1-13 8:00,8184.97,8196,8142.11,8152.73,1532.148674,12510060.78,15717
2020-1-13 9:00,8152.72,8163.13,8138,8155.98,971.813322,7920907.588,9338
2020-1-13 10:00,8155.98,8159.52,8109.7,8113.12,1058.719264,8608639.418,10775
2020-1-13 11:00,8112.97,8124.9,8086.39,8105.77,1451.173665,11762563.65,12896
2020-1-13 12:00,8105.73,8126.31,8090.25,8118.33,1134.782721,9198502.46,9899
2020-1-13 13:00,8118.07,8118.07,8077.65,8096.23,1033.249253,8363681.421,11064
2020-1-13 14:00,8096.18,8115,8057.59,8063.11,1601.342481,12944335.22,13391
2020-1-13 15:00,8063.11,8094.05,8060,8075.26,1614.421591,13043077.34,13462
2020-1-13 16:00,8075.26,8134.6,8065,8129.99,1974.384978,15989992.27,15203
2020-1-13 17:00,8131.03,8132.5,8086.01,8113.69,1587.107884,12869730.53,14896
2020-1-13 18:00,8113.67,8129,8093.08,8125.69,1559.751981,12653859.06,12295
2020-1-13 19:00,8125.66,8131.56,8075,8075.01,1464.21659,11872651.75,12525
2020-1-13 20:00,8076.86,8096.11,8055.89,8092.85,1823.743811,14733921.73,13761
2020-1-13 21:00,8093.16,8114.48,8077.64,8086.78,1128.964651,9138520.613,11414
2020-1-13 22:00,8087.24,8096.76,8071.56,8090,1142.061198,9233621.816,11665
2020-1-13 23:00,8090,8103.18,8073,8084.89,926.615141,7492925.795,9822
2020-1-14 0:00,8085.07,8110,8071.12,8109.96,1139.351833,9221699.655,11304
